,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,Cost_of_the_Product_tr,Discount_offered_tr,Customer_care_calls_tr,Weight_in_gms_tr,Prior_purchases_tr,Discount_offered_log,Prior_purchases_log,cust_call_std,cust_rating_std,prior_purchase_std,product_cost_norm,discount_norm,weight_norm,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Cost_Per_Weight,Cost_After_Disc,Weight_level
2713,226,3,1,1,55,2465,1,0.1803766849109751,1.679302556120626,-0.8266977298382984,-0.43091084186888234,-0.21106976491595747,4.007333185232471,1.0986122886681098,-0.9237993849488977,1.4215777095146467,-0.2555787579124929,0.6074766355140188,0.9599811723584185,0.21387874360847334,0,0,0,1,1,0,0.09168356997971602,171,
2714,225,3,0,1,51,2892,1,0.1625523959526246,1.5175450472144203,0.03136936165920781,-0.33907490419031805,-0.21106976491595747,3.9318256327243257,1.0986122886681098,-0.04771131501848488,0.7141334408081224,-0.2555787579124929,0.602803738317757,0.9418928763700031,0.2762600438276114,0,0,0,0,1,0,0.07780082987551867,174,
2715,268,2,0,1,20,2731,1,1.2180019723677067,0.8480746535481313,-0.8266977298382984,-0.3715576543601044,-5.199337582605575,2.995732273553991,0.6931471805599453,-0.9237993849488977,-0.7007550966049262,-1.3232889455930834,0.8037383177570093,0.7176459872705789,0.25273922571219865,1,0,0,0,1,0,0.09813255217868913,248,
2716,146,3,0,1,41,1140,1,-1.2232872497167733,1.2232872497167733,0.03136936165920781,-1.7200753154307993,-0.21106976491595747,3.713572066704308,1.0986122886681098,-0.04771131501848488,0.006689172101598107,-0.2555787579124929,0.23364485981308414,0.8896088998463122,0.020306793279766255,0,1,0,0,1,0,0.1280701754385965,105,
2717,159,3,0,1,2,1048,1,-0.8883093448377877,-1.2075322646773317,0.03136936165920781,-2.1696940641754074,-0.21106976491595747,0.6931471805599453,1.0986122886681098,-0.04771131501848488,1.4215777095146467,-0.2555787579124929,0.29439252336448596,0.16604764621593784,0.006866325785244709,0,0,0,1,1,0,0.15171755725190839,157,
2718,135,3,0,0,38,1829,1,-1.6299924006834738,1.1570614694975132,-0.8266977298382984,-0.6863498948283557,-0.21106976491595747,3.6375861597263857,1.0986122886681098,-0.9237993849488977,-1.4081993653114504,-0.2555787579124929,0.18224299065420557,0.8714060111191668,0.12096420745069394,0,0,1,0,1,0,0.07381082558775287,97,
2719,134,2,1,0,45,1946,1,-1.689670076503778,1.324957688892978,-0.8266977298382984,-0.5801733063672145,-5.199337582605575,3.8066624897703196,0.6931471805599453,-0.9237993849488977,-0.7007550966049262,-1.3232889455930834,0.17757009345794394,0.9119092800092526,0.13805697589481372,0,0,0,1,1,0,0.06885919835560124,89,
2720,210,3,0,1,3,2742,1,-0.05522908732975686,-0.8753538882544654,0.03136936165920781,-0.36833602852492814,-0.21106976491595747,1.0986122886681098,1.0986122886681098,-0.04771131501848488,0.006689172101598107,-0.2555787579124929,0.5327102803738317,0.26317929258527467,0.2543462381300219,0,0,0,0,1,0,0.07658643326039387,207,
2721,238,3,0,0,13,2042,1,0.3857258721466417,0.7463509261747352,0.03136936165920781,-0.5271592087862776,-0.21106976491595747,2.5649493574615367,1.0986122886681098,-0.04771131501848488,0.7141334408081224,-0.2555787579124929,0.663551401869159,0.6144493051612968,0.152081811541271,1,0,0,0,1,0,0.11655239960822723,225,
2722,214,4,0,1,34,3446,1,-0.003763715003894841,1.0752065081884394,0.03136936165920781,-0.22572129768262084,0.5063476573610789,3.5263605246161616,1.3862943611198906,-0.04771131501848488,0.006689172101598107,0.5019736761378665,0.5514018691588785,0.8447612300006664,0.35719503287070853,0,1,0,0,1,0,0.062100986651189787,180,
2723,204,4,0,0,35,2725,1,-0.1371769993450496,1.0932722699878603,0.03136936165920781,-0.37334876202624506,0.5063476573610789,3.5553480614894135,1.3862943611198906,-0.04771131501848488,-0.7007550966049262,0.5019736761378665,0.5046728971962616,0.851705371739096,0.25186267348429514,0,0,0,1,1,0,0.07486238532110091,169,
2724,227,3,0,1,5,3100,1,0.1969791629904471,-0.40880511937045716,0.03136936165920781,-0.2959731346356322,-0.21106976491595747,1.6094379124341003,1.0986122886681098,-0.04771131501848488,-1.4081993653114504,-0.2555787579124929,0.6121495327102803,0.38555069483870325,0.3066471877282688,0,0,1,0,1,0,0.0732258064516129,222,
2725,253,3,2,0,18,2849,1,0.7249732056113145,0.8144007390200398,0.03136936165920781,-0.3468171012040459,-0.21106976491595747,2.8903717578961645,1.0986122886681098,-0.04771131501848488,0.006689172101598107,-0.2555787579124929,0.7336448598130841,0.6924062313864872,0.2699780861943024,0,0,0,1,1,0,0.0888030888030888,235,
2726,126,4,2,0,3,1364,1,-1.9264031529639818,-0.8753538882544654,-5.199337582605575,-1.225942748902993,0.5063476573610789,1.0986122886681098,1.3862943611198906,-1.7998874548793105,0.006689172101598107,0.5019736761378665,0.14018691588785048,0.26317929258527467,0.053031409788166534,0,0,0,0,1,0,0.09237536656891496,123,
2727,208,2,2,0,20,2759,1,-0.08415533089046505,0.8480746535481313,0.03136936165920781,-0.364358641403236,-5.199337582605575,2.995732273553991,0.6931471805599453,-0.04771131501848488,0.7141334408081224,-1.3232889455930834,0.5233644859813084,0.7176459872705789,0.25682980277574874,1,0,0,0,1,0,0.07538963392533526,188,
2728,179,3,0,1,48,1943,1,-0.5149233167586907,1.4215561053091323,0.03136936165920781,-0.5824500336296475,-0.21106976491595747,3.871201010907891,1.0986122886681098,-0.04771131501848488,0.7141334408081224,-0.2555787579124929,0.3878504672897196,0.9273698774490261,0.13761869978086191,0,1,0,0,1,0,0.092125579001544,131,
2729,132,2,1,1,62,1909,1,-1.817967704173568,2.1968938521927224,-0.8266977298382984,-0.6123770538916513,-5.199337582605575,4.127134385045092,0.6931471805599453,-0.9237993849488977,-1.4081993653114504,-1.3232889455930834,0.16822429906542058,0.9886802824473623,0.13265157048940832,0,0,0,1,1,0,0.06914614981665794,70,
2730,144,3,0,1,56,1496,1,-1.280981397513278,1.7274655664796184,-0.8266977298382984,-1.049354599970653,-0.21106976491595747,4.02535169073515,1.0986122886681098,-0.9237993849488977,0.7141334408081224,-0.2555787579124929,0.22429906542056077,0.9642976155482064,0.0723155588020453,0,0,1,0,1,0,0.0962566844919786,88,
2731,236,2,1,0,58,3360,1,0.3468171012040459,1.837975157391464,-0.8266977298382984,-0.2452719432992311,-5.199337582605575,4.060443010546419,0.6931471805599453,-0.9237993849488977,0.006689172101598107,-1.3232889455930834,0.6542056074766355,0.9727039558186306,0.3446311176040906,0,0,0,1,1,0,0.07023809523809524,178,
2732,235,3,0,0,17,3715,1,0.33087257172641893,0.800496097974559,0.03136936165920781,-0.1650954314192633,-0.21106976491595747,2.833213344056216,1.0986122886681098,-0.04771131501848488,0.7141334408081224,-0.2555787579124929,0.6495327102803737,0.6787135837847285,0.39649379108838567,0,0,0,0,1,0,0.063257065948856,218,
2733,254,3,0,1,29,3885,1,0.7513327030392748,0.9917462545024419,0.03136936165920781,-0.12958231367213702,-0.21106976491595747,3.367295829986474,1.0986122886681098,-0.04771131501848488,1.4215777095146467,-0.2555787579124929,0.7383177570093459,0.8066563096026927,0.4213294375456538,1,0,0,0,1,0,0.06537966537966539,225,
2734,144,5,1,1,43,1027,1,-1.280981397513278,1.2640663695358172,-0.8266977298382984,-2.3557078131475624,1.0379371869749336,3.7612001156935624,1.6094379124341003,-0.9237993849488977,-0.7007550966049262,1.0895769946208234,0.22429906542056077,0.9010184902627867,0.0037983929875821665,0,1,0,0,1,0,0.14021421616358326,101,
2735,272,3,1,1,27,2415,1,1.3978365289711037,0.9554714443899567,0.7714496755296387,-0.4435942540176346,-0.21106976491595747,3.295836866004329,1.0986122886681098,0.828376754911928,-1.4081993653114504,-0.2555787579124929,0.822429906542056,0.789537877755824,0.20657414170927682,0,0,0,1,0,0,0.11262939958592133,245,
2736,191,4,1,0,17,3675,1,-0.3268997056244447,0.800496097974559,-0.8266977298382984,-0.17552935179265064,0.5063476573610789,2.833213344056216,1.3862943611198906,-0.9237993849488977,0.006689172101598107,0.5019736761378665,0.4439252336448598,0.6787135837847285,0.39065010956902846,0,0,1,0,0,0,0.05197278911564626,174,
2737,177,4,1,1,60,1159,1,-0.5452441858688841,1.9858764248174532,0.7714496755296387,-1.6541447865382133,0.5063476573610789,4.0943445622221,1.3862943611198906,0.828376754911928,0.006689172101598107,0.5019736761378665,0.37850467289719625,0.9808252798558535,0.023082542001460926,0,0,0,1,0,0,0.15271786022433131,117,
2738,226,3,0,0,46,3149,1,0.1803766849109751,1.352622764219689,0.7714496755296387,-0.2831478367383655,-0.21106976491595747,3.828641396489095,1.0986122886681098,0.828376754911928,0.7141334408081224,-0.2555787579124929,0.6074766355140188,0.9171744615311684,0.3138056975894814,0,0,0,0,0,0,0.07176881549698316,180,
2739,132,2,1,1,12,1493,1,-1.817967704173568,0.7282403553007382,-0.8266977298382984,-1.0541990567986461,-5.199337582605575,2.4849066497880004,0.6931471805599453,-0.9237993849488977,0.7141334408081224,-1.3232889455930834,0.16822429906542058,0.5952745850171504,0.07187728268809349,1,0,0,0,0,0,0.0884125920964501,120,
2740,121,5,0,0,60,1577,1,-2.00423357987982,1.9858764248174532,-0.8266977298382984,-0.9508843410672787,1.0379371869749336,4.0943445622221,1.6094379124341003,-0.9237993849488977,-1.4081993653114504,1.0895769946208234,0.11682242990654212,0.9808252798558535,0.0841490138787436,0,1,0,0,0,0,0.0767279644895371,61,
2741,171,3,0,0,40,1021,1,-0.6471768109382816,1.2023467032898287,0.03136936165920781,-2.4320166996367525,-0.21106976491595747,3.6888794541139363,1.0986122886681098,-0.04771131501848488,-0.7007550966049262,-0.2555787579124929,0.35046728971962615,0.8836936334865167,0.0029218407596786067,0,0,0,1,0,0,0.16748285994123407,131,
2742,178,3,2,1,12,1900,1,-0.529301094308674,0.7282403553007382,-0.8266977298382984,-0.6185802601134187,-0.21106976491595747,2.4849066497880004,1.0986122886681098,-0.9237993849488977,0.006689172101598107,-0.2555787579124929,0.383177570093458,0.5952745850171504,0.13133674214755295,0,0,1,0,0,0,0.09368421052631579,166,
2743,132,4,1,1,10,1767,1,-1.817967704173568,0.5834958357204678,0.03136936165920781,-0.744694447710125,0.5063476573610789,2.302585092994046,1.3862943611198906,-0.04771131501848488,0.006689172101598107,0.5019736761378665,0.16822429906542058,0.5515983410546412,0.11190650109569025,0,0,0,1,0,0,0.07470288624787776,122,
2744,249,5,1,1,43,3078,1,0.6302538248871072,1.2640663695358172,1.4865370019712367,-0.3006319520843191,1.0379371869749336,3.7612001156935624,1.6094379124341003,1.7044648248423406,0.7141334408081224,1.0895769946208234,0.7149532710280374,0.9010184902627867,0.30343316289262234,0,0,0,0,0,0,0.08089668615984405,206,
2745,159,3,1,1,47,1547,1,-0.8883093448377877,1.3846282582878238,-5.199337582605575,-0.986630476859496,-0.21106976491595747,3.8501476017100584,1.0986122886681098,-1.7998874548793105,0.7141334408081224,-0.2555787579124929,0.29439252336448596,0.9223264045183607,0.07976625273922572,1,0,0,0,0,0,0.10277957336780866,112,
2746,171,3,2,1,34,1029,1,-0.6471768109382816,1.0752065081884394,0.7714496755296387,-2.3356562510558074,-0.21106976491595747,3.5263605246161616,1.0986122886681098,0.828376754911928,-0.7007550966049262,-0.2555787579124929,0.35046728971962615,0.8447612300006664,0.004090577063550038,0,1,0,0,0,0,0.1661807580174927,137,
2747,150,3,0,1,6,1775,1,-1.1117020775386441,-0.21106976491595747,-0.8266977298382984,-0.7389127824438949,-0.21106976491595747,1.791759469228055,1.0986122886681098,-0.9237993849488977,0.006689172101598107,-0.2555787579124929,0.25233644859813087,0.4292269388012125,0.11307523739956174,0,0,0,1,0,0,0.08450704225352113,144,
2749,192,7,2,0,25,2152,1,-0.3097425315385302,0.930036179723713,-0.8266977298382984,-0.5010246324259766,1.8245559358037484,3.2188758248682006,1.9459101490553132,-0.9237993849488977,0.006689172101598107,1.9756084378401155,0.44859813084112143,0.7711013896774065,0.1681519357195033,0,0,0,1,0,0,0.08921933085501858,167,
2750,214,8,2,1,50,3628,1,-0.003763715003894841,1.4865370019712367,-0.8266977298382984,-0.18502584481591533,2.013671405766343,3.912023005428146,2.0794415416798357,-0.9237993849488977,1.4215777095146467,2.327236297868816,0.5514018691588785,0.9371490358933444,0.38378378378378375,0,0,0,0,0,0,0.05898566703417861,164,
2751,225,7,1,0,45,3162,1,0.1625523959526246,1.324957688892978,0.7714496755296387,-0.28043689700976027,1.8245559358037484,3.8066624897703196,1.9459101490553132,0.828376754911928,0.006689172101598107,1.9756084378401155,0.602803738317757,0.9119092800092526,0.3157048940832724,1,0,0,0,0,0,0.07115749525616698,180,
2752,167,7,1,0,23,1691,1,-0.7233425303259227,0.8995338605921865,0.7714496755296387,-0.826412729298644,1.8245559358037484,3.1354942159291497,1.9459101490553132,0.828376754911928,0.7141334408081224,1.9756084378401155,0.3317757009345794,0.7511268153152306,0.1008035062089116,0,1,0,0,0,0,0.09875813128326434,144,
2753,245,4,1,1,4,2769,1,0.536531036867804,-0.6226211131134611,-0.8266977298382984,-0.3624154845734004,0.5063476573610789,1.3862943611198906,1.3862943611198906,-0.9237993849488977,1.4215777095146467,0.5019736761378665,0.6962616822429907,0.3320952924318757,0.258290723155588,0,0,0,1,0,0,0.08847959552184904,241,
2754,138,7,1,1,60,1366,1,-1.501860525408869,1.9858764248174532,0.03136936165920781,-1.22064034884735,1.8245559358037484,4.0943445622221,1.9459101490553132,-0.04771131501848488,1.4215777095146467,1.9756084378401155,0.19626168224299068,0.9808252798558535,0.053323593864134405,0,0,1,0,0,0,0.10102489019033675,78,
2756,98,3,1,0,48,1635,1,-2.8778461189271787,1.4215561053091323,-0.8266977298382984,-0.8907939780757845,-0.21106976491595747,3.871201010907891,1.0986122886681098,-0.9237993849488977,1.4215777095146467,-0.2555787579124929,0.009345794392523366,0.9273698774490261,0.09262235208181155,0,0,0,0,0,0,0.0599388379204893,50,
2757,231,2,0,1,44,3688,1,0.25879191568378795,1.2924648930969886,-0.8266977298382984,-0.1722633753391449,-5.199337582605575,3.784189633918261,0.6931471805599453,-0.9237993849488977,-1.4081993653114504,-1.3232889455930834,0.630841121495327,0.9065257699515907,0.39254930606281957,1,0,0,0,0,1,0.06263557483731019,187,
2758,149,7,1,0,50,1346,1,-1.1424831327370564,1.4865370019712367,0.7714496755296387,-1.251597924737606,1.8245559358037484,3.912023005428146,1.9459101490553132,0.828376754911928,1.4215777095146467,1.9756084378401155,0.24766355140186913,0.9371490358933444,0.0504017531044558,0,1,0,0,0,1,0.11069836552748885,99,
2759,206,3,1,1,28,2892,1,-0.10936510116177123,0.9734487290930867,-0.8266977298382984,-0.33907490419031805,-0.21106976491595747,3.332204510175204,1.0986122886681098,-0.9237993849488977,-1.4081993653114504,-0.2555787579124929,0.514018691588785,0.7982499693322684,0.2762600438276114,0,0,0,1,0,1,0.07123098201936376,178,
2760,264,10,1,0,34,3441,1,1.0707445970692107,1.0752065081884394,0.7714496755296387,-0.2275452303301207,5.19933758270342,3.5263605246161616,2.302585092994046,0.828376754911928,0.006689172101598107,2.9148396163517742,0.7850467289719626,0.8447612300006664,0.3564645726807889,0,0,1,0,0,1,0.07672188317349608,230,
2761,193,2,1,0,23,2728,1,-0.2939857808389507,0.8995338605921865,-0.8266977298382984,-0.37245305883636703,-5.199337582605575,3.1354942159291497,0.6931471805599453,-0.9237993849488977,-1.4081993653114504,-1.3232889455930834,0.4532710280373832,0.7511268153152306,0.2523009495982469,0,0,0,1,0,1,0.07074780058651027,170,
2762,263,2,1,0,4,1092,1,1.0293754021782244,-0.6226211131134611,0.7714496755296387,-1.9105995981591772,-5.199337582605575,1.3862943611198906,0.6931471805599453,0.828376754911928,-1.4081993653114504,-1.3232889455930834,0.7803738317757009,0.3320952924318757,0.01329437545653761,0,0,0,0,0,1,0.24084249084249085,259,
2763,191,4,1,0,16,2277,1,-0.3268997056244447,0.7867445291708417,-0.8266977298382984,-0.46875044974935276,0.5063476573610789,2.772588722239781,1.3862943611198906,-0.9237993849488977,-0.7007550966049262,0.5019736761378665,0.4439252336448598,0.6641905848637514,0.1864134404674945,1,0,0,0,0,1,0.08388230127360562,175,
2764,177,4,1,1,48,1920,1,-0.5452441858688841,1.4215561053091323,0.7714496755296387,-0.6029430938482407,0.5063476573610789,3.871201010907891,1.3862943611198906,0.828376754911928,0.7141334408081224,0.5019736761378665,0.37850467289719625,0.9273698774490261,0.13425858290723156,0,1,0,0,0,1,0.0921875,129,
2765,226,3,0,1,50,2348,1,0.1803766849109751,1.4865370019712367,0.7714496755296387,-0.4561541132947072,-0.21106976491595747,3.912023005428146,1.0986122886681098,0.828376754911928,1.4215777095146467,-0.2555787579124929,0.6074766355140188,0.9371490358933444,0.1967859751643535,0,0,0,1,0,1,0.09625212947189098,176,
2766,132,2,1,0,16,1731,1,-1.817967704173568,0.7867445291708417,-0.8266977298382984,-0.7782249060548562,-5.199337582605575,2.772588722239781,0.6931471805599453,-0.9237993849488977,-1.4081993653114504,-1.3232889455930834,0.16822429906542058,0.6641905848637514,0.10664718772826878,0,0,1,0,0,1,0.07625649913344887,116,
2767,121,5,0,1,62,1505,1,-2.00423357987982,2.1968938521927224,-0.8266977298382984,-1.038258498757219,1.0379371869749336,4.127134385045092,1.6094379124341003,-0.9237993849488977,-1.4081993653114504,1.0895769946208234,0.11682242990654212,0.9886802824473623,0.07363038714390066,0,0,0,1,0,1,0.08039867109634552,59,
2768,171,3,0,1,34,1352,1,-0.6471768109382816,1.0752065081884394,0.03136936165920781,-1.2434032121402923,-0.21106976491595747,3.5263605246161616,1.0986122886681098,-0.04771131501848488,-0.7007550966049262,-0.2555787579124929,0.35046728971962615,0.8447612300006664,0.051278305332359386,0,0,0,0,0,1,0.1264792899408284,137,
2769,178,3,2,1,43,1517,1,-0.529301094308674,1.2640663695358172,-0.8266977298382984,-1.0201844851974062,-0.21106976491595747,3.7612001156935624,1.0986122886681098,-0.9237993849488977,0.006689172101598107,-0.2555787579124929,0.383177570093458,0.9010184902627867,0.07538349159970781,1,0,0,0,0,1,0.11733684904416612,135,
2770,132,4,1,0,44,1692,1,-1.817967704173568,1.2924648930969886,0.03136936165920781,-0.8246567068314212,0.5063476573610789,3.784189633918261,1.3862943611198906,-0.04771131501848488,0.7141334408081224,0.5019736761378665,0.16822429906542058,0.9065257699515907,0.10094959824689553,0,1,0,0,0,1,0.07801418439716312,88,
2771,249,5,1,1,26,3897,1,0.6302538248871072,0.9416998217386928,1.4865370019712367,-0.12655445006015403,1.0379371869749336,3.258096538021482,1.6094379124341003,1.7044648248423406,1.4215777095146467,1.0895769946208234,0.7149532710280374,0.7804969513772346,0.4230825420014609,0,0,0,1,0,1,0.06389530408006158,223,
2772,159,3,1,0,39,1477,1,-0.8883093448377877,1.1819205245512339,-5.199337582605575,-1.0752065081884394,-0.21106976491595747,3.6635616461296463,1.0986122886681098,-1.7998874548793105,0.006689172101598107,-0.2555787579124929,0.29439252336448596,0.8776285977465714,0.06953981008035062,0,0,1,0,0,1,0.10765064319566689,120,
2773,171,3,2,1,14,1554,1,-0.6471768109382816,0.7580042333190846,0.7714496755296387,-0.9747929067689675,-0.21106976491595747,2.6390573296152584,1.0986122886681098,0.828376754911928,1.4215777095146467,-0.2555787579124929,0.35046728971962615,0.6322023231163306,0.08078889700511321,0,0,0,1,0,1,0.11003861003861004,157,
2774,150,3,0,0,43,1831,1,-1.1117020775386441,1.2640663695358172,-0.8266977298382984,-0.6831778069051377,-0.21106976491595747,3.7612001156935624,1.0986122886681098,-0.9237993849488977,-1.4081993653114504,-0.2555787579124929,0.25233644859813087,0.9010184902627867,0.12125639152666182,0,0,0,0,0,1,0.0819224467504096,107,
2775,178,3,0,1,19,1906,1,-0.529301094308674,0.8302341575863221,0.03136936165920781,-0.6150245032050715,-0.21106976491595747,2.9444389791664403,1.0986122886681098,-0.04771131501848488,-1.4081993653114504,-0.2555787579124929,0.383177570093458,0.705358364903229,0.1322132943754565,1,0,0,0,0,1,0.09338929695697797,159,
2776,192,7,2,0,36,3634,1,-0.3097425315385302,1.114032451080225,-0.8266977298382984,-0.18376677916827186,1.8245559358037484,3.58351893845611,1.9459101490553132,-0.9237993849488977,0.006689172101598107,1.9756084378401155,0.44859813084112143,0.858453877602425,0.38466033601168736,0,1,0,0,0,1,0.05283434232250963,156,
2777,214,8,2,0,6,2924,1,-0.003763715003894841,-0.21106976491595747,-0.8266977298382984,-0.3323794799937507,2.013671405766343,1.791759469228055,2.0794415416798357,-0.9237993849488977,0.7141334408081224,2.327236297868816,0.5514018691588785,0.4292269388012125,0.2809349890430971,0,0,0,1,0,1,0.073187414500684,208,
2778,225,7,1,0,17,3516,1,0.1625523959526246,0.800496097974559,0.7714496755296387,-0.20986446680689844,1.8245559358037484,2.833213344056216,1.9459101490553132,0.828376754911928,0.006689172101598107,1.9756084378401155,0.602803738317757,0.6787135837847285,0.3674214755295836,0,0,1,0,0,1,0.06399317406143344,208,
2779,167,7,1,0,43,1619,1,-0.7233425303259227,1.2640663695358172,0.7714496755296387,-0.9115329736817807,1.8245559358037484,3.7612001156935624,1.9459101490553132,0.828376754911928,0.7141334408081224,1.9756084378401155,0.3317757009345794,0.9010184902627867,0.09028487947406866,0,0,0,1,0,1,0.10315009264978382,124,
2780,245,4,1,1,60,2178,1,0.536531036867804,1.9858764248174532,-0.8266977298382984,-0.4954401457030602,0.5063476573610789,4.0943445622221,1.3862943611198906,-0.9237993849488977,-0.7007550966049262,0.5019736761378665,0.6962616822429907,0.9808252798558535,0.17195032870708546,0,0,0,0,0,1,0.11248852157943066,185,
2782,173,3,1,0,61,1609,1,-0.6135094449805312,2.0744446087255772,0.03136936165920781,-0.9208927920511192,-0.21106976491595747,4.110873864173311,1.0986122886681098,-0.04771131501848488,0.7141334408081224,-0.2555787579124929,0.3598130841121495,0.9847849752272952,0.08882395909422935,0,1,0,0,0,1,0.10752019888129273,112,
2783,98,3,1,0,60,1057,1,-2.8778461189271787,1.9858764248174532,-0.8266977298382984,-2.108414138459735,-0.21106976491595747,4.0943445622221,1.0986122886681098,-0.9237993849488977,-0.7007550966049262,-0.2555787579124929,0.009345794392523366,0.9808252798558535,0.008181154127100077,0,0,0,1,0,1,0.09271523178807947,38,
2784,231,2,0,1,24,3811,1,0.25879191568378795,0.9165865035350885,-0.8266977298382984,-0.1426333744046526,-5.199337582605575,3.1780538303479458,0.6931471805599453,-0.9237993849488977,-1.4081993653114504,-1.3232889455930834,0.630841121495327,0.7613222312330882,0.41051862673484296,0,0,1,0,0,1,0.06061401207032275,207,
2785,149,7,1,0,51,1425,1,-1.1424831327370564,1.5175450472144203,0.7714496755296387,-1.137677300665421,1.8245559358037484,3.9318256327243257,1.9459101490553132,0.828376754911928,0.006689172101598107,1.9756084378401155,0.24766355140186913,0.9418928763700031,0.06194302410518626,0,0,0,1,0,1,0.10456140350877192,98,
2786,206,3,1,1,21,3746,1,-0.10936510116177123,0.8643650473631331,-0.8266977298382984,-0.15744037912029618,-0.21106976491595747,3.044522437723423,1.0986122886681098,-0.9237993849488977,1.4215777095146467,-0.2555787579124929,0.514018691588785,0.7293339694856674,0.4010226442658875,0,0,0,0,0,1,0.05499199145755473,185,
2787,264,10,1,0,34,2960,1,1.0707445970692107,1.0752065081884394,0.7714496755296387,-0.32280560835236993,5.19933758270342,3.5263605246161616,2.302585092994046,0.828376754911928,0.7141334408081224,2.9148396163517742,0.7850467289719626,0.8447612300006664,0.2861943024105186,1,0,0,0,0,1,0.0891891891891892,230,
2788,193,2,1,0,12,3730,1,-0.2939857808389507,0.7282403553007382,-0.8266977298382984,-0.16040554967039944,-5.199337582605575,2.4849066497880004,0.6931471805599453,-0.9237993849488977,1.4215777095146467,-1.3232889455930834,0.4532710280373832,0.5952745850171504,0.39868517165814465,0,1,0,0,0,1,0.051742627345844505,181,
2789,263,2,1,0,51,1657,1,1.0293754021782244,1.5175450472144203,0.7714496755296387,-0.8661892521534974,-5.199337582605575,3.9318256327243257,0.6931471805599453,0.828376754911928,-0.7007550966049262,-1.3232889455930834,0.7803738317757009,0.9418928763700031,0.095836376917458,0,0,0,1,0,1,0.1587205793602897,212,
2790,282,5,0,1,63,1173,1,1.7164151476324765,2.3451579809738803,-5.199337582605575,-1.6212113507832235,1.0379371869749336,4.143134726391533,1.6094379124341003,-1.7998874548793105,1.4215777095146467,1.0895769946208234,0.8691588785046728,0.9925132620709421,0.025127830533235945,0,0,1,0,0,1,0.24040920716112532,219,
2791,193,3,0,1,55,2758,1,-0.2939857808389507,1.679302556120626,0.7714496755296387,-0.3645371889213415,-0.21106976491595747,4.007333185232471,1.0986122886681098,0.828376754911928,0.7141334408081224,-0.2555787579124929,0.4532710280373832,0.9599811723584185,0.25668371073776475,0,0,0,1,0,1,0.06997824510514866,138,
2792,171,3,1,0,11,1594,1,-0.6471768109382816,0.7103655549160232,0.03136936165920781,-0.9339099412610544,-0.21106976491595747,2.3978952727983707,1.0986122886681098,-0.04771131501848488,0.7141334408081224,-0.2555787579124929,0.35046728971962615,0.5744304775197152,0.0866325785244704,0,0,0,0,0,1,0.10727728983688833,160,
2793,212,3,0,0,19,2703,1,-0.028859085604391908,0.8302341575863221,-0.8266977298382984,-0.38258601446428125,-0.21106976491595747,2.9444389791664403,1.0986122886681098,-0.9237993849488977,1.4215777095146467,-0.2555787579124929,0.5420560747663551,0.705358364903229,0.24864864864864863,1,0,0,0,0,1,0.0784313725490196,193,
2794,159,2,0,0,44,1213,1,-0.8883093448377877,1.2924648930969886,-5.199337582605575,-1.5035872049215162,-5.199337582605575,3.784189633918261,0.6931471805599453,-1.7998874548793105,-1.4081993653114504,-1.3232889455930834,0.29439252336448596,0.9065257699515907,0.03097151205259313,0,1,0,0,0,1,0.13107996702390767,115,
2795,102,4,1,1,57,1220,1,-2.575483324008602,1.7800054115256905,-0.8266977298382984,-1.4877040320693198,0.5063476573610789,4.04305126783455,1.3862943611198906,-0.9237993849488977,-0.7007550966049262,0.5019736761378665,0.028037383177570097,0.9685376574885037,0.031994156318480654,0,0,0,1,0,1,0.08360655737704918,45,
2796,145,2,1,0,29,1690,1,-1.2529876254001933,0.9917462545024419,-0.8266977298382984,-0.8283086399844717,-5.199337582605575,3.367295829986474,0.6931471805599453,-0.9237993849488977,-0.7007550966049262,-1.3232889455930834,0.2289719626168224,0.8066563096026927,0.10065741417092769,0,0,1,0,0,1,0.08579881656804733,116,
2797,225,2,2,0,43,2585,1,0.1625523959526246,1.2640663695358172,-0.8266977298382984,-0.4069872526363588,-5.199337582605575,3.7612001156935624,0.6931471805599453,-0.9237993849488977,-1.4081993653114504,-1.3232889455930834,0.602803738317757,0.9010184902627867,0.23140978816654492,0,0,0,1,0,1,0.08704061895551257,182,
2798,174,3,1,0,12,1358,1,-0.5954367721535957,0.7282403553007382,-5.199337582605575,-1.2353057979802644,-0.21106976491595747,2.4849066497880004,1.0986122886681098,-1.7998874548793105,-1.4081993653114504,-0.2555787579124929,0.36448598130841126,0.5952745850171504,0.052154857560262974,0,0,0,0,0,1,0.12812960235640647,162,
2799,223,4,0,0,25,3148,1,0.12325913203986175,0.930036179723713,0.03136936165920781,-0.2833964781406251,0.5063476573610789,3.2188758248682006,1.3862943611198906,-0.04771131501848488,0.006689172101598107,0.5019736761378665,0.5934579439252335,0.7711013896774065,0.3136596055514974,1,0,0,0,0,1,0.07083862770012707,198,
