,Product_importance,Gender,Reached.on.Time_Y.N,Cost_of_the_Product_tr,Discount_offered_tr,Weight_in_gms_tr,Prior_purchases_tr,prior_purchase_std,product_cost_norm,discount_norm,weight_norm,Warehouse_block_A,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Flight,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Cost_Per_Weight,Cost_After_Disc,Weight_level
2169,0,0,1,-0.758004233319085,1.135284209184952,-1.4732358553701617,-0.21106976491595747,-0.2555787579124929,0.32242990654205606,0.8650174694343825,0.033162892622352086,0,1,0,0,0,0,1,0,0.13436482084690554,128,0
2170,1,1,1,0.8074289049225601,1.679302556120626,-0.47667350336286,-5.199337582605575,-1.3232889455930834,0.7476635514018691,0.9599811723584185,0.1820306793279766,0,0,1,0,0,0,1,0,0.11392968402314196,201,0
2171,0,1,1,-1.1117020775386441,-0.40880511937045716,-1.395252205114033,0.5063476573610789,0.5019736761378665,0.25233644859813087,0.38555069483870325,0.03827611395178962,0,0,0,0,1,0,1,0,0.1187648456057007,145,0
2172,0,1,1,0.7816259453404765,0.9554714443899567,-0.21754085655543332,-0.21106976491595747,-0.2555787579124929,0.7429906542056074,0.789537877755824,0.36274653031409787,0,0,0,1,0,0,1,0,0.07319173363949483,228,0
2173,1,0,1,1.2180019723677067,0.8995338605921865,-0.3149041018429644,-0.21106976491595747,-0.2555787579124929,0.8037383177570093,0.7511268153152306,0.29145361577794004,0,0,0,0,1,0,1,0,0.08945260347129506,245,0
2175,0,0,1,0.24454751539312974,1.4568958016032312,-0.21903754410554452,-0.21106976491595747,-0.2555787579124929,0.6261682242990655,0.9323093538007856,0.3617238860482104,0,1,0,0,0,0,1,0,0.06614897900488927,181,0
2176,0,0,1,-0.7970440901329313,1.324957688892978,-1.1745181260646869,-0.21106976491595747,-0.2555787579124929,0.3130841121495327,0.9119092800092526,0.05756026296566838,0,0,1,0,0,0,1,0,0.11684587813620072,118,0
2178,1,0,1,-0.8409063506463136,0.5834958357204678,-0.5548275715873563,-0.21106976491595747,-0.2555787579124929,0.3037383177570093,0.5515983410546412,0.1427319211102995,0,0,0,1,0,0,1,0,0.08139534883720931,151,0
2179,2,0,1,-0.47943158017267357,-0.21106976491595747,-0.3136746265095798,0.5063476573610789,0.5019736761378665,0.397196261682243,0.4292269388012125,0.29247626004382754,0,0,0,0,1,0,1,0,0.06027306027306027,175,0
2180,2,1,1,0.4640071225613518,1.3846282582878238,-0.21637413428506028,-0.21106976491595747,-0.2555787579124929,0.6822429906542057,0.9223264045183607,0.3634769905040175,1,0,0,0,0,0,1,0,0.06936084838062483,195,0
2181,0,0,1,-1.0796899285577486,0.9165865035350885,-1.7237586729349692,-0.21106976491595747,-0.2555787579124929,0.2570093457943925,0.7613222312330882,0.02016070124178232,0,1,0,0,0,0,1,0,0.13257243195785778,127,0
2182,1,1,1,-0.7233425303259227,1.4865370019712367,-2.0431151448021527,-0.21106976491595747,-0.2555787579124929,0.3317757009345794,0.9371490358933444,0.009788166544923288,0,0,1,0,0,0,1,0,0.15636704119850187,117,0
2183,0,0,1,0.8355583582575463,0.930036179723713,-0.4587927253378298,-0.21106976491595747,-0.2555787579124929,0.7523364485981309,0.7711013896774065,0.1947406866325785,0,0,0,0,1,0,1,0,0.11011139674378749,232,0
2184,1,0,1,-0.1371769993450496,1.0932722699878603,-0.5124982679778982,-5.199337582605575,-1.3232889455930834,0.5046728971962616,0.851705371739096,0.1590942293644996,0,0,0,1,0,0,1,0,0.09760765550239234,169,0
2186,1,1,1,-0.1650954314192633,0.9734487290930867,-0.1678477746105098,-0.21106976491595747,-0.2555787579124929,0.49532710280373826,0.7982499693322684,0.3953250547845143,1,0,0,0,0,0,1,0,0.05449150256271918,174,1
2187,1,1,1,-0.9795114633875127,1.2232872497167733,-1.2154189365546522,-5.199337582605575,-1.3232889455930834,0.2757009345794392,0.8896088998463122,0.05346968590211834,0,1,0,0,0,1,0,0,0.11338697878566203,114,0
2188,2,0,1,-0.4486922810995351,-0.21106976491595747,-0.24436349658562959,-0.21106976491595747,-0.2555787579124929,0.40654205607476634,0.4292269388012125,0.34521548575602623,0,0,1,0,0,1,0,0,0.05439952437574316,177,0
2189,0,0,1,-0.43210422284237443,0.8302341575863221,-0.3976311037883939,-0.21106976491595747,-0.2555787579124929,0.4112149532710281,0.705358364903229,0.23725346968590208,0,0,0,0,1,1,0,0,0.0700952380952381,165,0
2190,0,0,1,0.24454751539312974,1.1570614694975132,-0.33944366979446305,-5.199337582605575,-1.3232889455930834,0.6261682242990655,0.8714060111191668,0.2759678597516435,0,0,0,1,0,1,0,0,0.07958477508650519,192,0
2191,0,0,1,-1.464185967935322,1.2232872497167733,-1.0315087602176443,0.5063476573610789,0.5019736761378665,0.2009345794392523,0.8896088998463122,0.07450693937180422,0,0,0,0,1,1,0,0,0.09199205823957644,98,0
2192,1,0,1,0.7023154143045922,-0.017564865040990845,-0.428709286728673,-0.21106976491595747,-0.2555787579124929,0.7289719626168224,0.4661546769003928,0.21563184806428046,1,0,0,0,0,1,0,0,0.10173597093257973,245,0
2193,1,0,1,1.3978365289711037,1.2023467032898287,-0.15316525263937528,-0.21106976491595747,-0.2555787579124929,0.822429906542056,0.8836936334865167,0.4039444850255661,0,1,0,0,0,1,0,0,0.07222517259691981,232,1
2194,0,0,1,-1.689670076503778,0.8480746535481313,-1.1804083617987833,-0.21106976491595747,-0.2555787579124929,0.17757009345794394,0.7176459872705789,0.056975894813732636,0,0,1,0,0,1,0,0,0.09633357296908698,114,0
2195,1,1,1,-0.6847629895935875,0.7463509261747352,-0.5889583367639465,-0.21106976491595747,-0.2555787579124929,0.3411214953271028,0.6144493051612968,0.13630387143900655,0,0,0,0,1,1,0,0,0.08738366080661841,156,0
2196,0,1,1,-0.003763715003894841,1.4568958016032312,-0.2337901695267163,-5.199337582605575,-1.3232889455930834,0.5514018691588785,0.9323093538007856,0.3528122717311907,0,0,0,1,0,1,0,0,0.0626463700234192,165,0
2198,0,0,1,-1.1117020775386441,1.4215561053091323,-1.5529887803901867,-0.21106976491595747,-0.2555787579124929,0.25233644859813087,0.9273698774490261,0.028049671292914524,1,0,0,0,0,1,0,0,0.12573344509639564,102,0
2199,2,1,1,0.01881964145130391,1.0552931099825855,-0.2743973514698897,-5.199337582605575,-1.3232889455930834,0.5607476635514018,0.8376097701049898,0.3215485756026296,0,1,0,0,0,1,0,0,0.06745783885071831,183,0
2200,2,0,1,-2.0776084448403784,1.7274655664796184,-1.7569504549603658,1.0379371869749336,1.0895769946208234,0.09345794392523366,0.9642976155482064,0.018845872899926952,0,0,1,0,0,1,0,0,0.10265486725663717,60,0
2201,0,0,1,-1.280981397513278,1.0552931099825855,-0.7057034289186183,-5.199337582605575,-1.3232889455930834,0.22429906542056077,0.8376097701049898,0.11833455076698321,0,0,0,0,1,1,0,0,0.07951408061844285,111,0
2202,0,0,1,1.1448959732150612,0.8302341575863221,-0.42168082301802456,-0.21106976491595747,-0.2555787579124929,0.7943925233644858,0.705358364903229,0.2201607012417823,0,0,0,1,0,1,0,0,0.10606060606060606,247,0
2203,1,0,1,-1.0041313313244866,2.1968938521927224,-0.9146786412719053,0.5063476573610789,0.5019736761378665,0.2710280373831776,0.9886802824473623,0.08984660336011688,0,0,0,0,1,1,0,0,0.0952970297029703,92,0
2204,0,1,1,0.7816259453404765,0.8144007390200398,-0.18139689477888332,1.0379371869749336,1.0895769946208234,0.7429906542056074,0.6924062313864872,0.3861212563915266,1,0,0,0,0,1,0,0,0.06997804610318331,237,1
2205,1,1,1,0.22906445623598432,0.7463509261747352,-0.46121460457058905,-0.21106976491595747,-0.2555787579124929,0.6214953271028038,0.6144493051612968,0.19298758217677134,0,1,0,0,0,1,0,0,0.09862187769164513,216,0
2206,1,1,1,-2.211127241085327,0.7867445291708417,-0.6333171952445414,-0.21106976491595747,-0.2555787579124929,0.0700934579439253,0.6641905848637514,0.1287070854638422,0,0,1,0,0,1,0,0,0.0589798087141339,95,0
2207,1,0,1,-0.8643650473631331,1.0379371869749336,-0.7895480546457342,-5.199337582605575,-1.3232889455930834,0.2990654205607477,0.8302382310796892,0.10474799123447773,0,0,0,0,1,1,0,0,0.09313154831199069,128,0
2208,0,0,1,-0.43210422284237443,1.0208884174832789,-0.27559079270914166,-5.199337582605575,-1.3232889455930834,0.4112149532710281,0.8226326362314245,0.3199415631848064,0,0,0,1,0,1,0,0,0.05766217486681291,153,0
2209,0,1,1,0.04643572477052727,1.324957688892978,-0.26950962361213926,0.5063476573610789,0.5019736761378665,0.5700934579439253,0.9119092800092526,0.32622352081811534,0,0,0,0,1,0,0,1,0.06740878169449598,173,0
2210,0,1,1,-1.537691249872052,1.5584816308643832,-2.625227260537982,-5.199337582605575,-1.3232889455930834,0.19158878504672894,0.9465445975931726,0.0016070124178232392,1,0,0,0,0,0,0,1,0.13537549407114624,85,0
2211,1,1,1,-0.1371769993450496,0.7580042333190846,-0.13971029888186212,-0.21106976491595747,-0.2555787579124929,0.5046728971962616,0.6322023231163306,0.4131482834185537,0,1,0,0,0,0,0,1,0.05327761817706973,190,1
2212,0,0,1,-2.4085503704175815,1.7800054115256905,-0.7299541552297788,1.0379371869749336,1.0895769946208234,0.042056074766355145,0.9685376574885037,0.11439006574141711,0,0,1,0,0,0,0,1,0.05885650224215247,48,0
2213,1,0,1,0.8074289049225601,2.3451579809738803,-0.30655768667429456,-5.199337582605575,-1.3232889455930834,0.7476635514018691,0.9925132620709421,0.2987582176771366,0,0,0,0,1,0,0,1,0.0840446487196323,193,0
2214,1,0,1,-0.4640071225613518,1.6395387799723158,-0.26338470569853384,-5.199337582605575,-1.3232889455930834,0.4018691588785047,0.9555855239717619,0.33016800584368156,0,0,0,1,0,0,0,1,0.05581110088929776,128,0
2215,2,1,1,0.9319713123431904,0.800496097974559,-0.3902346661894353,0.5063476573610789,0.5019736761378665,0.7663551401869159,0.6787135837847285,0.24324324324324323,0,0,0,0,1,0,0,1,0.09752438109527382,243,0
2216,0,1,1,-0.7413876038411351,2.1968938521927224,-0.5816551290285883,-0.21106976491595747,-0.2555787579124929,0.3271028037383178,0.9886802824473623,0.13776479181884585,1,0,0,0,0,0,0,1,0.08539094650205761,104,0
2217,1,1,1,-0.8643650473631331,1.2640663695358172,-1.0722295290907096,0.5063476573610789,0.5019736761378665,0.2990654205607477,0.9010184902627867,0.06983199415631847,0,1,0,0,0,0,0,1,0.10818120351588911,117,0
2218,1,0,1,0.4864803604206456,0.7463509261747352,-0.34666297383296546,-0.21106976491595747,-0.2555787579124929,0.6869158878504672,0.6144493051612968,0.2701241782322863,0,0,1,0,0,0,0,1,0.08526315789473685,230,0
2219,1,1,1,0.42660141122947615,2.1968938521927224,-0.44612782976138204,0.5063476573610789,0.5019736761378665,0.6728971962616822,0.9886802824473623,0.2043827611395179,0,0,0,0,1,0,0,1,0.1,178,0
2220,0,1,1,0.22906445623598432,1.0932722699878603,-0.2678837675840495,1.505747005712341,1.5696838638184567,0.6214953271028038,0.851705371739096,0.3269539810080351,0,0,0,1,0,0,0,1,0.07070083359061438,194,0
2221,0,1,1,-0.7765277585872264,-1.2075322646773317,-1.3219458408567006,-5.199337582605575,-1.3232889455930834,0.31775700934579443,0.16604764621593784,0.04426588750913074,0,0,0,0,1,0,0,1,0.12576687116564417,162,0
2222,1,0,1,0.3163303832842014,1.135284209184952,-0.5087133931094442,-0.21106976491595747,-0.2555787579124929,0.6448598130841122,0.8650174694343825,0.16216216216216214,1,0,0,0,0,0,0,1,0.11084793936522976,197,0
2223,2,1,1,-3.0925980168609377,0.7731401540191065,-0.6784325172268452,-5.199337582605575,-1.3232889455930834,0.004672897196261683,0.6487299874239779,0.12198685171658144,0,1,0,0,0,0,0,1,0.0528322440087146,82,0
2224,0,0,1,0.8698463380137418,0.7282403553007382,-0.5353306191694003,-0.21106976491595747,-0.2555787579124929,0.7570093457943924,0.5952745850171504,0.14842951059167273,0,0,1,0,0,0,0,1,0.1279127416955875,246,0
2225,1,1,1,-1.1997660052684798,1.5584816308643832,-0.5889583367639465,-5.199337582605575,-1.3232889455930834,0.23831775700934577,0.9465445975931726,0.13630387143900655,0,0,0,0,1,0,0,1,0.07600827300930714,95,0
2226,0,1,1,-0.49780907548583325,0.7580042333190846,-0.8327785667560503,0.5063476573610789,0.5019736761378665,0.39252336448598135,0.6322023231163306,0.10007304601899195,0,0,0,1,0,0,0,1,0.10676156583629894,166,0
2227,0,0,1,-0.028859085604391908,0.7103655549160232,-0.5168574945878084,-0.21106976491595747,-0.2555787579124929,0.5420560747663551,0.5744304775197152,0.1566106647187728,0,0,0,0,1,0,0,1,0.10226724553786783,201,0
2228,1,1,1,-0.22520240083814885,0.8302341575863221,-0.45163530259234974,-5.199337582605575,-1.3232889455930834,0.47663551401869153,0.705358364903229,0.2004382761139518,1,0,0,0,0,0,0,1,0.08343868520859671,179,0
2229,0,0,1,0.40607882375069193,2.3451579809738803,-0.5006512079936529,-0.21106976491595747,-0.2555787579124929,0.6682242990654205,0.9925132620709421,0.16844411979547116,0,1,0,0,0,0,0,1,0.11095636025998143,176,0
2230,0,1,1,-0.9070802442763028,1.352622764219689,-1.2038989734305787,-5.199337582605575,-1.3232889455930834,0.28971962616822433,0.9171744615311684,0.05449233016800584,0,0,1,0,0,0,0,1,0.11499272197962154,112,0
2231,2,0,1,0.04643572477052727,1.7800054115256905,-0.25457256422866215,-0.21106976491595747,-0.2555787579124929,0.5700934579439253,0.9685376574885037,0.337472607742878,0,0,0,0,1,0,0,1,0.06584113560857748,161,0
2232,0,1,1,-0.9554714443899567,0.8480746535481313,-1.011776395959048,-0.21106976491595747,-0.2555787579124929,0.28037383177570097,0.7176459872705789,0.0762600438276114,0,0,0,1,0,0,0,1,0.10242941562705186,136,0
2233,0,1,1,0.33087257172641893,1.5584816308643832,-0.22533730817893174,-0.21106976491595747,-0.2555787579124929,0.6495327102803737,0.9465445975931726,0.3573411249086925,0,0,0,0,1,0,0,1,0.06817522483318827,183,0
2234,0,0,1,-0.7039217888285135,-0.6226211131134611,-1.2277178954802852,-0.21106976491595747,-0.2555787579124929,0.33644859813084116,0.3320952924318757,0.052885317750182625,1,0,0,0,0,0,0,1,0.12325752017608217,164,0
2235,2,0,1,-0.529301094308674,1.114032451080225,-1.3340661379646257,-0.21106976491595747,-0.2555787579124929,0.383177570093458,0.858453877602425,0.043243243243243246,0,1,0,0,0,0,0,1,0.13723978411719354,142,0
2236,1,1,1,1.5500849779020571,0.9416998217386928,-0.4340921171424471,-0.21106976491595747,-0.2555787579124929,0.836448598130841,0.7804969513772346,0.21154127100073047,0,0,1,0,0,0,0,1,0.11229073091057575,249,0
2237,0,1,1,-1.464185967935322,1.324957688892978,-1.5560585838082535,-5.199337582605575,-1.3232889455930834,0.2009345794392523,0.9119092800092526,0.027903579254930616,0,0,0,0,1,0,0,1,0.11661073825503356,94,0
2238,1,0,1,0.3468171012040459,0.7463509261747352,-0.49751280671472553,-0.21106976491595747,-0.2555787579124929,0.6542056074766355,0.6144493051612968,0.17092768444119796,0,0,0,1,0,0,0,1,0.10870566559189314,223,0
2239,0,0,1,-0.9795114633875127,1.135284209184952,-0.7339766603578388,-5.199337582605575,-1.3232889455930834,0.2757009345794392,0.8650174694343825,0.11380569758948136,0,0,0,0,1,0,0,1,0.08707865168539326,118,0
2240,1,1,1,-0.7039217888285135,0.7103655549160232,-2.7858551618159018,-0.21106976491595747,-0.2555787579124929,0.33644859813084116,0.5744304775197152,0.0010226442658874957,1,0,0,0,0,0,0,1,0.16666666666666666,157,0
2241,0,1,1,-1.0796899285577486,1.2420605724635014,-1.2154189365546522,-5.199337582605575,-1.3232889455930834,0.2570093457943925,0.8953816157016053,0.05346968590211834,0,1,0,0,0,0,0,1,0.11046086320409657,109,0
2242,0,0,1,-2.1440106677777533,1.7274655664796184,-1.669710836562766,0.5063476573610789,0.5019736761378665,0.07943925233644866,0.9642976155482064,0.022352081811541274,0,0,1,0,0,0,0,1,0.09792027729636049,57,0
2243,1,0,1,-1.7619480328408437,1.4865370019712367,-0.6549304836891207,-0.21106976491595747,-0.2555787579124929,0.1728971962616822,0.9371490358933444,0.12563915266617967,0,0,0,0,1,0,0,1,0.07146695325094035,83,0
2244,1,1,1,-0.7970440901329313,1.7800054115256905,-0.9184977079651134,0.5063476573610789,0.5019736761378665,0.3130841121495327,0.9685376574885037,0.08940832724616507,0,0,0,1,0,0,0,1,0.10105393676379418,106,0
2245,1,0,1,-0.10936510116177123,1.9028734734462218,-0.259963345998921,-5.199337582605575,-1.3232889455930834,0.514018691588785,0.9767990318750809,0.3326515704894083,0,0,0,0,1,0,0,1,0.06284319707138498,147,0
2246,1,0,1,-0.5452441858688841,0.8995338605921865,-0.5939395388892443,-5.199337582605575,-1.3232889455930834,0.37850467289719625,0.7511268153152306,0.13557341124908692,1,0,0,0,0,0,0,1,0.09175738724727839,154,0
2247,0,1,1,-0.10936510116177123,-0.8753538882544654,-0.47300113235337105,-5.199337582605575,-1.3232889455930834,0.514018691588785,0.26317929258527467,0.18407596785975164,0,1,0,0,0,0,0,1,0.09111012826183104,203,0
2248,1,1,1,-0.3561586966887801,0.7463509261747352,-0.21555667090945926,-0.21106976491595747,-0.2555787579124929,0.43457943925233644,0.6144493051612968,0.36391526661796936,0,0,1,0,0,0,0,1,0.05412371134020619,176,0
2249,0,1,1,1.3041214037998634,1.1819205245512339,-0.17179577220146974,-5.199337582605575,-1.3232889455930834,0.8130841121495326,0.8776285977465714,0.39284149013878744,0,0,0,0,1,0,0,1,0.07317073170731707,231,1
2250,0,0,1,0.3857258721466417,1.0552931099825855,-0.536322164514684,-0.21106976491595747,-0.2555787579124929,0.663551401869159,0.8376097701049898,0.14784514243973704,0,0,0,1,0,0,0,1,0.11823149528067561,205,0
2251,0,1,1,-1.3129814789733738,1.352622764219689,-1.184446818906046,-5.199337582605575,-1.3232889455930834,0.21962616822429903,0.9171744615311684,0.05639152666179692,0,0,0,0,1,0,0,1,0.10310021629416005,97,0
2252,1,1,1,-0.6135094449805312,1.5976984220914237,-1.4181185506224878,-5.199337582605575,-1.3232889455930834,0.3598130841121495,0.951107709192344,0.03652300949598247,1,0,0,0,0,0,0,1,0.13828936850519585,120,0
2253,1,1,1,-1.689670076503778,1.1570614694975132,-1.6310896193233155,-0.21106976491595747,-0.2555787579124929,0.17757009345794394,0.8714060111191668,0.02454346238130023,0,1,0,0,0,0,0,1,0.1146278870829769,96,0
2254,2,1,1,-0.5627963389464199,1.0752065081884394,-1.3565279967714714,-0.21106976491595747,-0.2555787579124929,0.3738317757009346,0.8447612300006664,0.041197954711468227,0,0,1,0,0,0,0,1,0.13717848791894,142,0
2255,1,0,1,-0.8643650473631331,1.1570614694975132,-0.567948305543476,-5.199337582605575,-1.3232889455930834,0.2990654205607477,0.8714060111191668,0.14024835646457265,0,0,0,0,1,0,0,1,0.0815910249872514,122,0
2256,2,0,1,0.24454751539312974,0.8808881195869298,-0.20358200725899983,-0.21106976491595747,-0.2555787579124929,0.6261682242990655,0.740478123735653,0.37180423666910156,0,0,0,1,0,0,0,1,0.06486181613085167,208,0
2257,0,0,1,-0.529301094308674,-0.40880511937045716,-2.625227260537982,-0.21106976491595747,-0.2555787579124929,0.383177570093458,0.38555069483870325,0.0016070124178232392,0,0,0,0,1,0,0,1,0.17588932806324112,173,0
2258,0,0,1,0.8074289049225601,0.8144007390200398,-0.3834976930415555,0.5063476573610789,0.5019736761378665,0.7476635514018691,0.6924062313864872,0.2480642804967129,1,0,0,0,0,0,0,1,0.09484994442386069,238,0
2259,0,1,1,0.8074289049225601,0.7103655549160232,-0.30886798851793207,0.5063476573610789,0.5019736761378665,0.7476635514018691,0.5744304775197152,0.29642074506939375,0,1,0,0,0,0,0,1,0.08448844884488449,245,0
2260,1,1,1,-0.08415533089046505,1.5584816308643832,-0.3372187666223194,0.5063476573610789,0.5019736761378665,0.5233644859813084,0.9465445975931726,0.27742878013148287,0,0,1,0,0,0,0,1,0.07172413793103448,156,0
2261,0,0,1,-2.0331037518114194,1.2023467032898287,-1.4648838707304677,-0.21106976491595747,-0.2555787579124929,0.10747663551401876,0.8836936334865167,0.03389335281227174,0,0,0,0,1,0,0,1,0.09651257096512571,79,0
2262,0,0,1,-2.119668230013644,0.9416998217386928,-0.68974807409447,1.505747005712341,1.5696838638184567,0.08411214953271029,0.7804969513772346,0.1203798392987582,0,0,0,1,0,0,0,1,0.06246575342465754,88,0
2264,2,0,1,-0.9795114633875127,1.4215561053091323,-0.5591254951795456,0.5063476573610789,0.5019736761378665,0.2757009345794392,0.9273698774490261,0.1418553688823959,1,0,0,0,0,0,0,1,0.07860040567951318,107,0
2265,1,0,1,0.12325913203986175,1.5175450472144203,-0.12689149633408411,-0.21106976491595747,-0.2555787579124929,0.5934579439252335,0.9418928763700031,0.422790357925493,0,1,0,0,0,0,0,1,0.05725288831835687,172,1
2266,1,0,1,-0.28091084964604396,-0.21106976491595747,-0.3700847627150696,-0.21106976491595747,-0.2555787579124929,0.4579439252336448,0.4292269388012125,0.25346968590211827,0,0,1,0,0,0,0,1,0.07090643274853801,188,0
2267,1,0,1,1.6896700765037773,1.2023467032898287,-0.2404180334291767,0.5063476573610789,0.5019736761378665,0.8644859813084113,0.8836936334865167,0.3476990504017531,0,0,0,0,1,0,0,1,0.08311150547175392,241,0
2268,1,0,1,-1.817967704173568,0.5834958357204678,-1.2557000369868812,0.5063476573610789,0.5019736761378665,0.16822429906542058,0.5515983410546412,0.04996347699050402,0,0,0,1,0,0,0,1,0.09828741623231571,122,0
2269,1,0,1,0.22906445623598432,1.5976984220914237,-0.2319887359389287,-0.21106976491595747,-0.2555787579124929,0.6214953271028038,0.951107709192344,0.35383491599707817,0,0,0,0,1,0,0,1,0.06690037978381537,176,0
2270,0,0,1,0.6784325172268452,0.5834958357204678,-0.20956318997937357,-0.21106976491595747,-0.2555787579124929,0.7242990654205607,0.5515983410546412,0.3675675675675676,1,0,0,0,0,0,0,1,0.07136764287745237,241,0
2271,0,0,1,-2.1440106677777533,1.9858764248174532,-1.529558186142137,-0.21106976491595747,-0.2555787579124929,0.07943925233644866,0.9808252798558535,0.029072315558802048,0,1,0,0,0,0,0,1,0.09416666666666666,53,0
2272,0,0,1,0.3163303832842014,1.5584816308643832,-0.39985801404412363,1.505747005712341,1.5696838638184567,0.6448598130841122,0.9465445975931726,0.23579254930606283,0,0,1,0,0,0,0,1,0.08948374760994264,182,0
2273,1,1,1,-0.47943158017267357,1.837975157391464,-0.1630273881767751,-5.199337582605575,-1.3232889455930834,0.397196261682243,0.9727039558186306,0.3970781592403214,0,0,0,0,1,0,0,1,0.048668997042215646,123,1
2274,0,1,1,-0.930036179723713,1.0379371869749336,-1.0477716098481333,-5.199337582605575,-1.3232889455930834,0.2850467289719626,0.8302382310796892,0.0724616508400292,0,0,0,1,0,0,0,1,0.10487641950567803,125,0
2275,0,1,1,-0.9795114633875127,1.4568958016032312,-1.5235241332942902,-0.21106976491595747,-0.2555787579124929,0.2757009345794392,0.9323093538007856,0.029510591672753828,0,0,0,0,1,0,0,1,0.1288445552784705,106,0
2276,0,1,1,-0.0690561248072033,2.1968938521927224,-0.33087257172641926,-5.199337582605575,-1.3232889455930834,0.5280373831775701,0.9886802824473623,0.28254200146092034,1,0,0,0,0,0,0,1,0.07120954003407155,147,0
2277,0,0,1,1.0707445970692107,1.1819205245512339,-0.48472644128185066,-0.21106976491595747,-0.2555787579124929,0.7850467289719626,0.8776285977465714,0.177063550036523,0,1,0,0,0,0,0,1,0.1192950745594216,225,0
2278,0,0,1,1.2180019723677067,1.3846282582878238,-0.4283425630920298,-0.21106976491595747,-0.2555787579124929,0.8037383177570093,0.9223264045183607,0.21592403214024833,0,0,1,0,0,0,0,1,0.10810810810810811,221,0
2280,0,1,1,0.12325913203986175,0.9165865035350885,-0.26131295616546457,5.19933758270342,2.9148396163517742,0.5934579439252335,0.7613222312330882,0.3316289262235208,0,0,0,1,0,0,0,1,0.06817487007031489,199,0
2281,2,0,1,-0.3268997056244447,1.2420605724635014,-0.45124641096152884,-0.21106976491595747,-0.2555787579124929,0.4439252336448598,0.8953816157016053,0.20058436815193573,0,0,0,0,1,0,0,1,0.08045492839090143,149,0
2282,2,0,1,-0.43210422284237443,1.3846282582878238,-0.2994095653767654,-0.21106976491595747,-0.2555787579124929,0.4112149532710281,0.9223264045183607,0.3038714390065741,1,0,0,0,0,0,0,1,0.059720869847452125,137,0
2283,1,0,1,-0.5954367721535957,1.0379371869749336,-0.6019402951700278,-0.21106976491595747,-0.2555787579124929,0.36448598130841126,0.8302382310796892,0.1344046749452155,0,1,0,0,0,0,0,1,0.09057782404997397,142,0
2284,2,0,1,-1.689670076503778,0.7282403553007382,-1.2101372641333108,2.013671405766343,2.327236297868816,0.17757009345794394,0.5952745850171504,0.05405405405405406,0,0,1,0,0,0,0,1,0.09773887673231219,122,0
2285,2,0,1,-1.6299924006834738,0.930036179723713,-2.7474533072977243,-5.199337582605575,-1.3232889455930834,0.18224299065420557,0.7711013896774065,0.0011687363038714316,0,0,0,0,1,0,0,1,0.1337958374628345,110,0
2286,2,0,1,0.3163303832842014,2.0744446087255772,-0.29881038776866076,-5.199337582605575,-1.3232889455930834,0.6448598130841122,0.9847849752272952,0.30430971512052596,0,0,0,1,0,0,0,1,0.07587548638132295,173,0
2287,2,1,1,0.007527483323829474,-0.40880511937045716,-0.23004296993836845,1.505747005712341,1.5696838638184567,0.5560747663551401,0.38555069483870325,0.35514974433893354,0,0,0,0,1,0,0,1,0.06264568764568765,210,0
2288,1,0,1,-0.3857258721466419,0.5834958357204678,-0.20290433944183234,-5.199337582605575,-1.3232889455930834,0.4252336448598131,0.5515983410546412,0.3722425127830533,1,0,0,0,0,0,0,1,0.052690898844744996,177,0
2289,1,0,1,0.3857258721466417,1.4865370019712367,-0.22860133778736785,-5.199337582605575,-1.3232889455930834,0.663551401869159,0.9371490358933444,0.35602629656683715,0,1,0,0,0,0,0,1,0.06922629435718441,188,0
2290,0,0,1,1.4461035929181743,0.9416998217386928,-0.27171500837261253,0.5063476573610789,0.5019736761378665,0.8271028037383178,0.7804969513772346,0.3246165084002922,0,0,1,0,0,0,0,1,0.08470369221222464,247,0
2291,1,1,1,-0.3097425315385302,1.352622764219689,-0.16724558037192436,-0.21106976491595747,-0.2555787579124929,0.44859813084112143,0.9171744615311684,0.39561723886048206,0,0,0,0,1,0,0,1,0.051765974656241574,146,1
2292,2,1,1,1.2180019723677067,-0.40880511937045716,-0.22572129768262084,0.5063476573610789,0.5019736761378665,0.8037383177570093,0.38555069483870325,0.35719503287070853,0,0,0,1,0,0,0,1,0.07777132907719095,263,0
2293,0,0,1,0.1625523959526246,0.7282403553007382,-0.37481538419026705,-0.21106976491595747,-0.2555787579124929,0.602803738317757,0.5952745850171504,0.2512783053323594,0,0,0,0,1,0,0,1,0.08269018743109151,213,0
2294,2,0,1,-0.9795114633875127,1.6395387799723158,-1.1562451071998732,0.5063476573610789,0.5019736761378665,0.2757009345794392,0.9555855239717619,0.05945945945945946,1,0,0,0,0,0,0,1,0.11008522727272728,101,0
2295,1,0,1,0.12325913203986175,1.7274655664796184,-0.28091084964604396,-0.21106976491595747,-0.2555787579124929,0.5934579439252335,0.9642976155482064,0.31512052593133677,0,1,0,0,0,0,0,1,0.07061431285623812,167,0
2296,1,0,1,-0.28091084964604396,1.0379371869749336,-0.3136746265095798,-0.21106976491595747,-0.2555787579124929,0.4579439252336448,0.8302382310796892,0.29247626004382754,0,0,1,0,0,0,0,1,0.06460206460206461,162,0
